dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas,comuna,dirección,LATITUD,LONGITUD
31,106.0,6.0,01,VALLE,TULUA,IE MODERNA DE TULUA PRINCIPAL,5430,3692,9122,3,,CLL 27 No 6AW-240,4.088813067706159,-76.2206291243115
31,106.0,6.0,02,VALLE,TULUA,IE ALFONSO LOPEZ P. SD RUBEN CRUZ V.,6388,5314,11702,4,,CALLE 24 # 14-50,4.6486259,-74.2478936
31,106.0,6.0,03,VALLE,TULUA,I.E.J.M.C FRAY MARTIN DE PORRES,198,152,350,1,,CRA 22 No 16-52,4.092090282256348,-76.19906286028343
31,106.0,7.0,01,VALLE,TULUA,COL JUAN MARIA CESPEDES,5177,3916,9093,3,,CALLE 14 CRA 15 ESQUINA,4.094854159711828,-76.2015375499612
31,106.0,7.0,02,VALLE,TULUA,COL OCCIDENTE SEDE PRINCIPAL,4530,4410,8940,3,,DIAGONAL 23 CON CLL 18 ESQUINA,4.099703364876193,-76.2097896925270
31,106.0,7.0,03,VALLE,TULUA,I.E.M.T.MARINO DAVALOS GRISALES,532,423,955,1,,DG 23 A TV 7 - 16,4.095882753217485,-76.2080542039564
31,106.0,8.0,01,VALLE,TULUA,IE JUAN MARIA CESPEDES SEDE NUEVA,3036,1981,5017,2,,CLL 7 No 18 - 33,4.099662456597426,-76.20620854012668
31,106.0,8.0,02,VALLE,TULUA,I.E.M.T URBANA MARIA GORETTY,1776,1711,3487,1,,DG 22 TR 10 ESQUINA,4.093398337360302,-76.2060533201223
31,106.0,8.0,03,VALLE,TULUA,I.E.J.M.C.M.MIGUEL ANGEL ZUÑIGA,1738,1226,2964,1,,CLL 22 B NO 3E-1,4.103205743426515,-76.2002107512830
31,106.0,8.0,04,VALLE,TULUA,I.E.A.P SEDE MARCELINO GILB,1818,1548,3366,1,,CRA 25 A No 14 B-23,4.093892547960955,-76.1969677033616
31,106.0,8.0,05,VALLE,TULUA,IE. ALFONSO LOPEZ PUMAREJO,1180,1000,2180,1,,CRA. 23 N. 14-54,4.094551865949782,-76.1988680644165
31,106.0,90.0,01,VALLE,TULUA,PUESTO CENSO,4989,4707,9696,3,,CRA22 #45-49 COLISEO BENICIO ECHEVERRY,4.069176711177292,-76.2045943737030
31,106.0,98.0,01,VALLE,TULUA,CARCEL,29,149,178,1,,CRA 29 # 15 ESQUINA,4.093220128999998,-76.1907383000000
31,106.0,99.0,01,VALLE,TULUA,CAMPOALEGRE,453,471,924,1,,IE JULIA RESTREPO SEDE JULIO PEDROZA,4.069827181,-76.2150493000000
31,106.0,99.0,02,VALLE,TULUA,NARIÑO,1698,1611,3309,1,,UNIDAD DOCENTE JOVITA SANTA COLOMA SD PRINCIPAL,4.097057065262950,-76.2386798858643
31,106.0,99.0,03,VALLE,TULUA,SAN CARLOS,36,54,90,1,,SAN CARLOS,4.061077966711781,-76.2648130151325
31,106.0,99.0,04,VALLE,TULUA,BOCAS DE TULUA,280,246,526,1,,I.E JULIO CESAR ZULUAGA SD CAMILO TORRES,4.150270763963592,-76.2361049652131
31,106.0,99.0,05,VALLE,TULUA,LA PALMERA,205,204,409,1,,I.E JULIO CESAR ZULUAGA SD FRANCISCO MARIA LOZANO,4.124524457318216,-76.2473273277282
31,106.0,99.0,06,VALLE,TULUA,TRES ESQUINAS,757,751,1508,1,,I.E JULIO CESAR ZULUAGA SD SIMON BOLIVAR,4.122824885921936,-76.21909171190987
31,106.0,99.0,08,VALLE,TULUA,LOS CAIMOS,115,126,241,1,,I.E JULIO CESAR ZULUAGA SD JUAN JOSE SANCHEZ CABAL,4.132411604999998,-76.2074168099998
31,106.0,99.0,09,VALLE,TULUA,EL PICACHO,195,217,412,1,,I.E LA MARINA SD LUIS IGNACIO LIBREROS,4.049408868999998,-76.1482809599998
31,106.0,99.0,10,VALLE,TULUA,LA IBERIA,184,223,407,1,,CASETA COMUNAL,4.062834514688971,-76.1066147439921
31,106.0,99.0,11,VALLE,TULUA,LA MARINA,1707,1776,3483,1,,I.E LA MARINA SD JOSE ANTONIO PAEZ,4.045499999999998,-76.1124099999999
31,106.0,99.0,12,VALLE,TULUA,MATEGUADUA,89,111,200,1,,IE GIMNASIO DEL PACIFICO SD LA MARIA,4.021547716254109,-76.16248706497106
31,106.0,99.0,13,VALLE,TULUA,SAN LORENZO,153,220,373,1,,IE LA MARINA SD ANTONIO NARIÑO,4.042456069,-76.0155164299999
31,106.0,99.0,14,VALLE,TULUA,LA MORALIA,177,233,410,1,,IE LA MORALIA SD PRINCIPAL ATANASIO GIRARDOT,4.038427545000000,-76.0894360899998
31,106.0,99.0,15,VALLE,TULUA,VENUS,67,104,171,1,,IE LA MORALIA SEDE GUILLERMO VALENCIA,4.033523384106914,-76.0777135034422
31,106.0,99.0,16,VALLE,TULUA,FRAZADAS,196,272,468,1,,IE SAN RAFAEL SD JOSE MARIA CORDOBA,4.082704368887391,-75.9998590899656
31,106.0,99.0,17,VALLE,TULUA,SAN RAFAEL,290,386,676,1,,IE SAN RAFAEL SD PRINCIPAL PEDRO PABLO PRIAS,4.094454525345731,-76.04090065252018
31,106.0,99.0,18,VALLE,TULUA,LA DIADEMA,71,83,154,1,,IE LA MORALIA SD JUAN MARIA CESPEDES,3.968920145650511,-76.0801359775732
31,106.0,99.0,19,VALLE,TULUA,MONTELORO,240,314,554,1,,IE MONTELORO SD PRINCIPAL SAN VICENTE DE PAUL,3.964835924,-76.0596957599999
31,106.0,99.0,20,VALLE,TULUA,JICARAMATA,25,53,78,1,,IE MONTELORO SD NUESTRA SEÑORA DE FATIMA,3.899860250734759,-76.00907046600145
31,106.0,99.0,21,VALLE,TULUA,EL RETIRO,52,59,111,1,,IE ALTO ROCIO SD SANTA MANUELA,4.179792855507556,-75.9294490240771
31,106.0,99.0,22,VALLE,TULUA,QUEBRADAGRANDE,149,163,312,1,,IE SAN RAFAEL SD AMALIA LOPEZ,4.114028882008789,-75.96920901670659
31,106.0,99.0,23,VALLE,TULUA,TOCHECITO,42,66,108,1,,IE ALTO ROCIO SD CRISTOBAL COLON,4.155272000000000,-75.9523419999999
31,106.0,99.0,24,VALLE,TULUA,BARRAGAN,301,423,724,1,,IE SAN JUAN DE BARRAGAN SD PRINCIPAL,4.032963718395985,-75.8849769830703
31,106.0,99.0,25,VALLE,TULUA,SANTA LUCIA,133,190,323,1,,IE SAN JUAN DE BARRAGAN SD SAN FRANCISCO,3.930643642000000,-75.9382238700000
31,106.0,99.0,26,VALLE,TULUA,AGUACLARA,4856,4098,8954,3,,I E AGUACLARA SEDE PRINCIPAL,4.106820478950512,-76.1948416695881
31,106.0,99.0,27,VALLE,TULUA,AGUACLARA NUESTRA SEÑORA DEL CARMEN,195,166,361,1,,I E AGUACLARA SEDE NUESTRA SEÑORA DEL CARMEN,4.117673314817468,-76.19505680659917
31,109.0,0.0,00,VALLE,ULLOA,PUESTO CABECERA MUNICIPAL,1710,1797,3507,1,,SD ANTONIO JOSE DE SUCRE CRA 3 No 7-32,4.701205427597315,-75.73578969452164
31,109.0,99.0,01,VALLE,ULLOA,CHAPINERO,213,266,479,1,,ESC SANTA TERESITA,4.6873956836611885,-75.72115330161796
31,109.0,99.0,03,VALLE,ULLOA,CALAMONTE,16,23,39,1,,ESC 12 DE OCTUBRE,4.719947820103498,-75.81533616521475
31,109.0,99.0,04,VALLE,ULLOA,DINAMARCA,98,132,230,1,,ESC 11 DE NOVIEMBRE,4.706026607087457,-75.79371722976688
31,109.0,99.0,05,VALLE,ULLOA,MONTEZUMA,327,366,693,1,,IE MARIA INMACULADA,4.711779168101906,-75.76681955258051
31,109.0,99.0,30,VALLE,ULLOA,EL PLACER,31,30,61,1,,ESC ESTHER ZORRILLA,4.7064330100494125,-75.71908779249878
31,112.0,0.0,00,VALLE,VERSALLES,PUESTO CABECERA MUNICIPAL,2486,2478,4964,2,,COLISEO CUBIERTO MARIA ISABEL CRUZ,4.574454003999998,-76.2009224299999
31,112.0,99.0,01,VALLE,VERSALLES,CAMPOALEGRE,114,180,294,1,,ESC. POLICARPA SALAVARRIETA,4.618783373,-76.1544897
31,112.0,99.0,03,VALLE,VERSALLES,COCONUCO,89,104,193,1,,ESC. PROSPERO PINZON,4.632040629999998,-76.1385251799999
31,112.0,99.0,05,VALLE,VERSALLES,EL BALSAL,429,427,856,1,,POLIDEPORTIVO PARQUE PRINCIPAL,4.667079629999999,-76.2300824299998
31,112.0,99.0,09,VALLE,VERSALLES,EL CEDRO,8,11,19,1,,ESC. GENERAL SANTANDER,4.64533138,-76.1913881799999
31,112.0,99.0,10,VALLE,VERSALLES,EL DIAMANTE,56,75,131,1,,ESC. MARCO FIDEL SUAREZ,4.599109999999998,-76.2025100000000
31,112.0,99.0,12,VALLE,VERSALLES,EL TULCAN,9,7,16,1,,ESC. ANTONIO GUENDICA,4.637210624999998,-76.2539515099998
31,112.0,99.0,13,VALLE,VERSALLES,EL VERGEL,56,93,149,1,,ESC. SANTO TOMAS DE AQUINO,4.610111018999998,-76.2789899299998
31,112.0,99.0,15,VALLE,VERSALLES,COSTARICA,26,42,68,1,,KIOSKO VEREDA,4.591100806,-76.2181459499999
31,112.0,99.0,17,VALLE,VERSALLES,LA FLORIDA,180,211,391,1,,POLIDEPORTIVO,4.649934629999998,-76.13693705
31,112.0,99.0,18,VALLE,VERSALLES,LA GUAIRA,15,20,35,1,,ESC. ATANASIO GIRARDOT,4.65716588,-76.2655252999998
31,112.0,99.0,19,VALLE,VERSALLES,MORROÑATO (PINARES),25,36,61,1,,ESC. SAN ROQUE,4.646055630000000,-76.2344031800000
31,112.0,99.0,21,VALLE,VERSALLES,MURRAPAL,48,49,97,1,,ESC. JORGE TADEO LOZANO,4.65448138,-76.1587955499998
31,112.0,99.0,22,VALLE,VERSALLES,LA BALSORA,83,99,182,1,,ESCUELA CAMILO TORRES,4.546876754000000,-76.1859314299998
31,112.0,99.0,25,VALLE,VERSALLES,PUENTETIERRA,50,73,123,1,,CASETA COMUNAL,4.625302255000000,-76.1876971799999
31,112.0,99.0,50,VALLE,VERSALLES,PUERTO NUEVO,72,115,187,1,,PUESTO DE SALUD,4.586903255000000,-76.2732061799999
31,115.0,0.0,00,VALLE,VIJES,PUESTO CABECERA MUNICIPAL,4294,4222,8516,3,,KRA 4 CL 6 ESQ I.E. JORGE ROBLEDO,3.700221175999999,-76.4458012399998
31,115.0,99.0,01,VALLE,VIJES,CACHIMBAL,112,142,254,1,,ESC. AYACUCHO,3.779232576000000,-76.4671373200000
31,115.0,99.0,05,VALLE,VIJES,CARBONERO,181,206,387,1,,ESC. ATANASIO GIRARDOT,3.741739492999999,-76.4521130699998
31,115.0,99.0,07,VALLE,VIJES,EL PORVENIR,126,165,291,1,,ESC. MARIANO OSPINA PEREZ,3.808092061,-76.4681334099999
31,115.0,99.0,08,VALLE,VIJES,EL TAMBOR,236,229,465,1,,ESC. ANTONIO NARIÑO,3.763912551999999,-76.4860141399999
31,115.0,99.0,09,VALLE,VIJES,LA FRESNEDA,235,242,477,1,,ESC. ANTONIO JOSE DE SUCRE,3.760260392999998,-76.4745493899998
31,115.0,99.0,11,VALLE,VIJES,LA RIVERA,114,154,268,1,,CASETA COMUNAL,3.732076143,-76.5011203899998
31,115.0,99.0,12,VALLE,VIJES,MOZAMBIQUE,74,93,167,1,,ESC. GUILLERMO VALENCIA,3.717495898000000,-76.4764320599998
31,115.0,99.0,13,VALLE,VIJES,OCACHE,95,107,202,1,,ESC. JOSE ANTONIO GALAN,3.70079,-76.5046899999998
31,115.0,99.0,17,VALLE,VIJES,VILLAMARIA,166,173,339,1,,ESC. VEINTE DE JULIO,3.707737086999999,-76.4770221499998
31,118.0,0.0,00,VALLE,YOTOCO,PUESTO CABECERA MUNICIPAL,4856,4397,9253,3,,IE ALFONSO ZAWADZKY CRA 5 No 5-79,3.8605110647209537,-76.38441541309031
31,118.0,99.0,01,VALLE,YOTOCO,EL CANEY,174,216,390,1,,ESC. NUESTRA SEÑORA DE FATIMA,3.93216294,-76.4271893499999
31,118.0,99.0,02,VALLE,YOTOCO,CAMPOALEGRE,93,94,187,1,,ESC. TAURINO IZQUIERDO,3.998076148408860,-76.3666467506201
31,118.0,99.0,03,VALLE,YOTOCO,EL BOSQUE,110,134,244,1,,ESC. DIEGO RENGIFO SALAZAR,3.97769,-76.41799
31,118.0,99.0,05,VALLE,YOTOCO,EL DORADO,331,396,727,1,,POLIDEPORTIVO CRUCERO EL DORADO,3.834641188219229,-76.4604231449413
31,118.0,99.0,07,VALLE,YOTOCO,DOPO,78,100,178,1,,ESC. NUESTRA SEÑORA DEL CARMEN,3.942444228636531,-76.4017005619628
31,118.0,99.0,09,VALLE,YOTOCO,JIGUALES,284,295,579,1,,ESC. VICENTE H. CRUZ,3.906929,-76.45589
31,118.0,99.0,13,VALLE,YOTOCO,LA NEGRA,117,139,256,1,,ESC. CRISTO REY,4.000102076040881,-76.3688900794225
31,118.0,99.0,17,VALLE,YOTOCO,LAS DELICIAS,239,303,542,1,,ESC. GUILLERMO VALENCIA,3.952114382560294,-76.4027710025902
31,118.0,99.0,21,VALLE,YOTOCO,MEDIACANOA,1019,970,1989,1,,ESC. ANTONIA SANTOS,3.899543823273957,-76.3765611852700
31,118.0,99.0,23,VALLE,YOTOCO,MIRAVALLE,222,257,479,1,,ESC. VEINTE DE JULIO,3.972656740071856,-76.3841030874095
31,118.0,99.0,25,VALLE,YOTOCO,PUENTE TIERRA,212,227,439,1,,CASETA COMUNAL,3.874721158462183,-76.4599284408983
31,118.0,99.0,29,VALLE,YOTOCO,SAN ANTONIO DE PIEDRAS,138,137,275,1,,ESC. SAN ANTONIO DE PIEDRAS,4.057086610308018,-76.3302820998974
31,121.0,1.0,01,VALLE,YUMBO,I.E. MANUEL MARIA SANCHEZ,2602,2366,4968,2,01COMUNA 1,CLL 14 NUM 15A-02 PUERTO ISAACS,3.568997731000000,-76.4854282499998
31,121.0,1.0,02,VALLE,YUMBO,I.E. LAS AMERICAS,2445,2211,4656,2,01COMUNA 1,TRV 10 NUM 17B-70 LAS AMERICAS,3.5643852,-76.492736
31,121.0,1.0,03,VALLE,YUMBO,I.E. JUAN XXIII,4546,3856,8402,3,01COMUNA 1,CLL 20 NUM 13A-16 LA ESTANCIA,3.572372,-76.480685
31,121.0,1.0,04,VALLE,YUMBO,I.E. PANORAMA,2257,2304,4561,2,01COMUNA 1,TRV 7H NUM 16J-30 PANORAMA,3.568141557,-76.49750174646115
31,121.0,1.0,05,VALLE,YUMBO,CENTRO DE DESARROLLO COMUNITARIO,858,835,1693,1,01COMUNA 1,CRA. 18 No 10-53 LAS AMERICAS,3.5640676,-76.4924786.3
31,121.0,1.0,06,VALLE,YUMBO,IE IRENE FERREROSA,283,237,520,1,01COMUNA 1,CRA 18G No 7A - 86 GUABINAS,3.5636583,-76.4979638413
31,121.0,2.0,01,VALLE,YUMBO,I.E. ANTONIA SANTOS,989,5852,6841,2,02COMUNA 2,CRA 4 NUM 7-18 BELALCAZAR,3.583576,-76.493830
31,121.0,2.0,02,VALLE,YUMBO,I.E. FRANCISCO JAVIER,6400,1353,7753,2,02COMUNA 2,CRA 3 NUM 5-50 BELALCAZAR,3.584615,-76.494755
31,121.0,2.0,03,VALLE,YUMBO,I.E. JOSE MARIA CORDOBA,4477,4016,8493,3,02COMUNA 2,CRA 6 NUM 11-04 URIBE,3.580641,-76.490432
31,121.0,2.0,04,VALLE,YUMBO,I.E. MANUELA BELTRAN,1081,783,1864,1,02COMUNA 2,CRA. 5 No 7-70 BELALCAZAR,3.582611,-76.493436
31,121.0,2.0,05,VALLE,YUMBO,COL COOP TECNICO IND JOSE ANTONIO GALAN,1435,1377,2812,1,02COMUNA 2,CRA. 9 No 12-66 URIBE,3.5780864916821344,-76.48938027801081
31,121.0,3.0,01,VALLE,YUMBO,I.E. PEDRO SANCHEZ TELLO,2905,2964,5869,2,03COMUNA 3,CRA 11 NUM 4-08 LAS CRUCES,3.577742,-76.496732
31,121.0,3.0,02,VALLE,YUMBO,I.E. MIGUEL ANTONIO CARO SEDE 2,1661,1367,3028,1,03COMUNA 3,CRA 15A # 9A-30,3.576208,-76.494473
31,121.0,3.0,03,VALLE,YUMBO,I.E. HECTOR A. SAAVEDRA,1489,1305,2794,1,03COMUNA 3,CRA 4 OE NUM 1-82 PEDREGAL,3.584575,-76.499491
31,121.0,3.0,04,VALLE,YUMBO,I.E. LA TRINIDAD,1072,1010,2082,1,03COMUNA 3,CRA 4 NE NUM 17-55 LA TRINIDAD,3.590095,-76.510214
31,121.0,4.0,01,VALLE,YUMBO,I.E. JHON F. KENNEDY,4301,3697,7998,3,04COMUNA 4,CRA 3AN NUM 8A-02 LLERAS,3.587715,-76.492039
31,121.0,4.0,02,VALLE,YUMBO,I.E. TITAN,1460,1250,2710,1,04COMUNA 4,CLL 15AN NUM 2AN-06 GUACANDA,3.588488,-76.486371
31,121.0,4.0,03,VALLE,YUMBO,UNIVERSIDAD DEL VALLE SD YUMBO,1951,1718,3669,1,04COMUNA 4,CLL 3N No 2N-17 MADRIGAL,3.586468,-76.497186
31,121.0,4.0,04,VALLE,YUMBO,I.E. CEAT GENERAL,2115,1855,3970,2,04COMUNA 4,CRA 7N NUM 4N-80 BELLAVISTA,3.590769,-76.49573
31,121.0,4.0,05,VALLE,YUMBO,HOGAR INF INQUIETUDES ICBF,1573,1472,3045,1,04COMUNA 4,CRA 6N No 15DN-07,3.590288,-76.484702
31,121.0,4.0,06,VALLE,YUMBO,I.E. FRANCISO JOSE DE CALDAS,902,772,1674,1,04COMUNA 4,CLLE 8N NUM 16-76 LLERAS,3.586696,-76.492849
31,121.0,4.0,07,VALLE,YUMBO,CENTRO DEPORTIVO JAIRO LLANTEN,1182,1121,2303,1,04COMUNA 4,CALLE 15C NUM 4-01 GUACANDA,3.5888067242598356,-76.48431383372458
31,121.0,4.0,08,VALLE,YUMBO,CASETA COMUNAL DIONISIO HERNAN CALDERON,361,282,643,1,04COMUNA 4,CRA 2A OESTE # 2 - 08 OESTE,3.5853204,-76.50028417
31,121.0,90.0,01,VALLE,YUMBO,IE ALBERTO MENDOZA MAYOR,2950,3079,6029,2,,CL 13 #7-00 URIBE,3.580618544919377,-76.4893556738063
31,121.0,99.0,01,VALLE,YUMBO,ARROYOHONDO,1176,1143,2319,1,05CORREGIMIENTO ARROYOHONDO,I.E. LEONOR LOURIDO DE VELASCO,3.511353058680500,-76.5185186819959
31,121.0,99.0,04,VALLE,YUMBO,RINCON DAPA,169,146,315,1,06CORREGIMIENTO DAPA,I.E ROSA ZARATE PEÑA,3.5643019,-76.56855293
31,121.0,99.0,05,VALLE,YUMBO,DAPA,1451,1505,2956,1,06CORREGIMIENTO DAPA,I.E. POLICARPA SALAVARRIETA,3.5596205,-76.5540761.3
31,121.0,99.0,06,VALLE,YUMBO,EL PEDREGAL,500,459,959,1,07CORREGIMIENTO EL PEDREGAL,I.E. JOSE ANTONIO GALAN,3.509893,-76.543380
31,121.0,99.0,07,VALLE,YUMBO,MULALO,659,646,1305,1,08CORREGIMIENTO MULALO,I.E. SAN PEDRO CLAVER,3.635509,-76.484313
31,121.0,99.0,09,VALLE,YUMBO,SAN MARCOS,745,690,1435,1,09CORREGIMIENTO SAN MARCOS,I.E. JOSE ANTONIO GALAN,3.656181,-76.459808
31,121.0,99.0,12,VALLE,YUMBO,MIRAVALLE NORTE,65,85,150,1,09CORREGIMIENTO SAN MARCOS,I.E. JUANA MARIA CALDAS,3.696228796747961,-76.4745588989868
31,121.0,99.0,13,VALLE,YUMBO,IE JOSE MARIA GARCIA DE TOLEDO,483,532,1015,1,10CORREGIMIENTO SANTA INES,JOSE MARIA GARCIA DE TOLEDO,3.624995,-76.539411
31,121.0,99.0,17,VALLE,YUMBO,YUMBILLO,311,327,638,1,11CORREGIMIENTO YUMBILLO,I.E. CRISTO REY,3.595479714000000,-76.5321040499999
31,121.0,99.0,25,VALLE,YUMBO,LA BUITRERA,198,225,423,1,13CORREGIMIENTO LA BUITRERA,I.E. JOSE ANTONIO PAEZ,3.574367,-76.537205
31,121.0,99.0,29,VALLE,YUMBO,LA OLGA,236,238,474,1,12CORREGIMIENTO LA OLGA,CASETA COMUNAL POLIDEPORTIVO,3.662344,-76.526516
31,121.0,99.0,33,VALLE,YUMBO,MONTAÑITAS,253,280,533,1,14CORREGIMIENTO MONTAÑITAS,I.E. GENERAL SANTANDER,3.662346,-76.526298
31,121.0,99.0,37,VALLE,YUMBO,IE SAN JOSE,76,90,166,1,,INSTITUCION EDUCATIVA SAN JOSE,3.6915057,-76.51411213
31,124.0,1.0,01,VALLE,ZARZAL,COLISEO JOSE DOLORES GUTIERREZ,2856,2688,5544,2,,CALLE 4 CARRERA 14 ESQUINA,4.391191713999998,-76.0772300499999
31,124.0,1.0,02,VALLE,ZARZAL,ESC. FRANCISCO JOSE DE CALDAS,2574,3733,6307,2,,CR 8 ENTRE CLL 6 Y 7,4.391919987088796,-76.0725328081204
31,124.0,1.0,03,VALLE,ZARZAL,ESC. SAGRADO CORAZON DE JESUS,23,17,40,1,,CLL 9 CRA 7,4.392902000000019,-76.07047254232788
31,124.0,2.0,01,VALLE,ZARZAL,ESC. NORMAL SUPERIOR,5080,2254,7334,2,,CR 11 # 11-55,4.396886174446270,-76.0715875267706
31,124.0,2.0,02,VALLE,ZARZAL,ESC. EFRAIN VARELA VACA,4362,4418,8780,3,,CR 10 # 12-15,4.396782973626849,-76.0705999076720
31,124.0,2.0,03,VALLE,ZARZAL,ESC.POLICARPA SALAVARRIETA,1453,1230,2683,1,,CLL  9 CON CR 15 ESQUINA,4.397818661966979,-76.0751354490736
31,124.0,2.0,04,VALLE,ZARZAL,ESC. FRANCISCO DE PAULA SANTANDER,19,25,44,1,,CLL 15 # 7 65,4.396822999999989,-76.067139
31,124.0,99.0,01,VALLE,ZARZAL,LA PAILA,3077,2772,5849,2,,COL ANTONIO NARIÑO,4.319015924542384,-76.0729837417601
31,124.0,99.0,02,VALLE,ZARZAL,LIMONES,458,525,983,1,,ESC. NUESTRA SEÑORA DE FATIMA,4.387737293798434,-76.0469039954382
31,124.0,99.0,03,VALLE,ZARZAL,GUASIMAL,49,65,114,1,,ESC. ATANASIO GIRARDOT,4.425482895233654,-76.0429041489502
31,124.0,99.0,04,VALLE,ZARZAL,EL VERGEL,93,83,176,1,,CASA COMUNAL CGTO EL VERGEL,4.407229811803430,-76.0934377607079
31,124.0,99.0,05,VALLE,ZARZAL,QUEBRADANUEVA,510,492,1002,1,,ESC. REPUBLICA DE VENEZUELA,4.371565,-75.951782
31,124.0,99.0,09,VALLE,ZARZAL,VALLEJUELO,702,701,1403,1,,COL. LUIS GABRIEL UMAÑA,4.367962387722455,-75.9966529997375
31,124.0,99.0,15,VALLE,ZARZAL,EL ALISAL,64,82,146,1,,ESC. ROGACIANO PEREA,4.407395051089362,-76.0448918226257
40,1.0,1.0,01,ARAUCA,ARAUCA,COLEGIO SIMON BOLIVAR,6510,6247,12757,4,01COMUNA 1 RAIMUNDO CISNEROS O.,CRA 20 No 29-25 BR. LIBERTADORES,7.093951068255750,-70.7575106620788
40,1.0,1.0,02,ARAUCA,ARAUCA,CONCENTRACION CAMILO TORRES,3670,3409,7079,2,02COMUNA 2 JOSEFA CANELONES,CRA 8 No 24 -15 BARRIO LA UNION,7.088908438646871,-70.7473862402624
40,1.0,1.0,03,ARAUCA,ARAUCA,ESCUELA LOS LIBERTADORES,1281,1122,2403,1,01COMUNA 1 RAIMUNDO CISNEROS O.,CLL 31 22 - 09 BR LOS LIBERTADORES,7.095127516054765,-70.75894137895966
40,1.0,1.0,04,ARAUCA,ARAUCA,ESCUELA JOSE MARIA CORDOBA,775,732,1507,1,02COMUNA 2 JOSEFA CANELONES,CLL 24 No 15 - 40 BR CORDOBA,7.088410427149908,-70.7535520827483
40,1.0,2.0,01,ARAUCA,ARAUCA,NORMAL MARIA INMACULADA,3244,5333,8577,3,04COMUNA 4 JOSE LAURENCIO OSIO,CRA 20 No 20-26 FRENTE PQ S BOLIVA,7.085050335519944,-70.7572370767592
40,1.0,2.0,02,ARAUCA,ARAUCA,COLEGIO TEC. CRISTO REY,9214,4092,13306,4,04COMUNA 4 JOSE LAURENCIO OSIO,CLL 18 No 15-105 BR. CRISTO REY,7.083203092531023,-70.7530367374420
40,1.0,2.0,03,ARAUCA,ARAUCA,ESCUELA FLOR DE MI LLANO,4679,4416,9095,3,05COMUNA 5 JUAN JOSE RONDON,CRA 9 No 4 -65 SUR,7.066989354000000,-70.7469442099998
40,1.0,2.0,04,ARAUCA,ARAUCA,UNIDAD DE SALUD MENTAL ARAUCA,24,9,33,1,04COMUNA 4 JOSE LAURENCIO OSIO,CALLE 15 No. 7-255 BARRIO MERIDIANO 70,7.081402491993046,-70.74664840801354
40,1.0,2.0,05,ARAUCA,ARAUCA,IE JUAN ISIDRO DABOIN,15,9,24,1,05COMUNA 5 JUAN JOSE RONDON,CLL 1 No 19 E - 08,7.067095303885881,-70.72244140255652
40,1.0,2.0,06,ARAUCA,ARAUCA,IE SEDE LUIS CARLOS GALAN,2,8,10,1,05COMUNA 5 JUAN JOSE RONDON,CLL 3 No 27 A - 159,7.069624216841685,-70.76239892550915
40,1.0,3.0,01,ARAUCA,ARAUCA,COLEGIO SANTANDER PRIMARIA,2177,5122,7299,2,03COMUNA 3 JOSE ANTONIO BENITEZ,CRA 21 No 20 - 15,7.085092923167382,-70.7585406303405
40,1.0,3.0,02,ARAUCA,ARAUCA,CONC.ESCOLAR LAS COROCORAS,1928,2545,4473,2,03COMUNA 3 JOSE ANTONIO BENITEZ,CLL 21 No 28-55 BR. COROCORAS,7.085114216989510,-70.7645273208618
40,1.0,3.0,03,ARAUCA,ARAUCA,CONC.ESCOLAR DIVINO NIÑO,4821,4339,9160,3,03COMUNA 3 JOSE ANTONIO BENITEZ,CLL 19 CRA 38 A BARRIO PORVENIR,7.078214967147930,-70.7715010643004
40,1.0,3.0,04,ARAUCA,ARAUCA,COL TEC SANTA TERESITA,2046,2109,4155,2,03COMUNA 3 JOSE ANTONIO BENITEZ,CLL 14 No 23-27,7.079858083991124,-70.75971404808105
40,1.0,98.0,01,ARAUCA,ARAUCA,CARCEL,37,202,239,1,,CLL 17 No 25-50 BR. LA ESPERANZA,7.082225849977475,-70.76223110486711
40,1.0,99.0,03,ARAUCA,ARAUCA,CAÑAS BRAVAS,239,448,687,1,06CORREGIMIENTO CAÑAS BRAVAS,VDA.EL LIPA JARDÍN DE LOS NIÑOS,6.788185374000000,-71.0250557899999
40,1.0,99.0,19,ARAUCA,ARAUCA,MAPORILLAL,82,177,259,1,07CORREGIMIENTO MAPORILLAL,VDA. LAS MONAS C.E. SAN AGUSTIN,6.730452019589947,-70.73344486996282
40,1.0,99.0,24,ARAUCA,ARAUCA,SANTA BARBARA,557,716,1273,1,08CORREGIMIENTO SANTA BARBARA,VDA.MATA DE GALLINA COL.AGROPECUARIO,7.030956097921616,-70.72907719735342
40,1.0,99.0,28,ARAUCA,ARAUCA,CARACOL,262,388,650,1,09CORREGIMIENTO CARACOL,VDA.VILLANUEVA COL. AGROP,6.938573538,-70.2750643800000
40,1.0,99.0,40,ARAUCA,ARAUCA,TODOS LOS SANTOS,335,509,844,1,10CORREGIMIENTO TODOS LOS SANTOS,C.E.JOSE ASUN SILVA TODOS LOS SANTOS,6.998699701999998,-70.93600429
40,1.0,99.0,41,ARAUCA,ARAUCA,LAS NUBES,252,310,562,1,10CORREGIMIENTO TODOS LOS SANTOS,VEREDA LAS NUBES A-IE JOSE ASUNCION SILVA,6.9442111,-71.04042222222220
